,ID,Nachname,Vorname,Adelstitel,Anrede_Titel,Geburtsdatum,Geburtsort,Sterbedatum,Geschlecht,Religion,Beruf,Partei,Profession,is_stem,WP,Von,Bis,Wahlkreis,Bundesland,Liste,Mandatsart
5476,11001767,Rahn,Wilhelm,,,15.07.1900,München,16.09.1960,männlich,ohne Angaben,"Bankkaufmann, Angestellter",CSU,"Bank Clerk, Employee",No,1,14.01.1950,07.09.1953,,,BAY,Landesliste
5477,11001768,Raidel,Hans,,,11.07.1941,Lechnitz / Siebenbürgen,,männlich,evangelisch,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",CSU,"Graduate Public Administration Specialist (University of Applied Sciences), Former Mayor",No,12,20.12.1990,10.11.1994,,BAY,,Direktwahl
5478,11001768,Raidel,Hans,,,11.07.1941,Lechnitz / Siebenbürgen,,männlich,evangelisch,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",CSU,"Graduate Public Administration Specialist (University of Applied Sciences), Former Mayor",No,13,10.11.1994,26.10.1998,Donau-Ries,BAY,BAY,Direktwahl
5479,11001768,Raidel,Hans,,,11.07.1941,Lechnitz / Siebenbürgen,,männlich,evangelisch,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",CSU,"Graduate Public Administration Specialist (University of Applied Sciences), Former Mayor",No,14,26.10.1998,17.10.2002,Donau-Ries,BAY,,Direktwahl
5480,11001768,Raidel,Hans,,,11.07.1941,Lechnitz / Siebenbürgen,,männlich,evangelisch,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",CSU,"Graduate Public Administration Specialist (University of Applied Sciences), Former Mayor",No,15,17.10.2002,18.10.2005,Donau-Ries,BAY,,Direktwahl
5481,11001768,Raidel,Hans,,,11.07.1941,Lechnitz / Siebenbürgen,,männlich,evangelisch,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",CSU,"Graduate Public Administration Specialist (University of Applied Sciences), Former Mayor",No,16,18.10.2005,27.10.2009,Donau-Ries,BAY,,Direktwahl
5482,11001769,Rainer,Alois,,,16.06.1921,Untergrub / Landkreis Straubing-Bogen,14.03.2002,männlich,katholisch,"Metzger, Gast- und Landwirt",CSU,"Butcher, Innkeeper and Farmer",No,5,19.10.1965,19.10.1969,,BAY,,Direktwahl
5483,11001769,Rainer,Alois,,,16.06.1921,Untergrub / Landkreis Straubing-Bogen,14.03.2002,männlich,katholisch,"Metzger, Gast- und Landwirt",CSU,"Butcher, Innkeeper and Farmer",No,6,20.10.1969,22.09.1972,,BAY,,Direktwahl
5484,11001769,Rainer,Alois,,,16.06.1921,Untergrub / Landkreis Straubing-Bogen,14.03.2002,männlich,katholisch,"Metzger, Gast- und Landwirt",CSU,"Butcher, Innkeeper and Farmer",No,7,13.12.1972,13.12.1976,,BAY,,Direktwahl
5485,11001769,Rainer,Alois,,,16.06.1921,Untergrub / Landkreis Straubing-Bogen,14.03.2002,männlich,katholisch,"Metzger, Gast- und Landwirt",CSU,"Butcher, Innkeeper and Farmer",No,8,14.12.1976,04.11.1980,,BAY,,Direktwahl
5486,11001769,Rainer,Alois,,,16.06.1921,Untergrub / Landkreis Straubing-Bogen,14.03.2002,männlich,katholisch,"Metzger, Gast- und Landwirt",CSU,"Butcher, Innkeeper and Farmer",No,9,04.11.1980,29.03.1983,,BAY,,Direktwahl
5487,11001770,Ramminger,August,,Dr.,28.08.1899,Drackenstein,29.11.1975,männlich,katholisch,Journalist,CSU,Journalist,No,4,17.10.1961,17.10.1965,,BAY,,Direktwahl
5488,11001771,Ramms,Egon Wilhelm Theodor,,,05.08.1909,Kiel,06.02.1993,männlich,katholisch,Schifffahrtskaufmann,FDP,Shipping Merchant,No,3,15.10.1957,15.10.1961,,,NRW,Landesliste
5489,11001771,Ramms,Egon Wilhelm Theodor,,,05.08.1909,Kiel,06.02.1993,männlich,katholisch,Schifffahrtskaufmann,FDP,Shipping Merchant,No,4,17.10.1961,17.10.1965,,,NRW,Landesliste
5490,11001771,Ramms,Egon Wilhelm Theodor,,,05.08.1909,Kiel,06.02.1993,männlich,katholisch,Schifffahrtskaufmann,FDP,Shipping Merchant,No,5,19.10.1965,19.10.1969,,,NRW,Landesliste
5491,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,12,20.12.1990,10.11.1994,,BAY,,Direktwahl
5492,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,13,10.11.1994,26.10.1998,Traunstein,BAY,BAY,Direktwahl
5493,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,14,26.10.1998,17.10.2002,Traunstein,BAY,,Direktwahl
5494,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,15,17.10.2002,18.10.2005,Traunstein,BAY,,Direktwahl
5495,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,16,18.10.2005,27.10.2009,Traunstein,BAY,,Direktwahl
5496,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,17,27.10.2009,22.10.2013,Traunstein,BAY,,Direktwahl
5497,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,18,22.10.2013,24.10.2017,Traunstein,BY,,Direktwahl
5498,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,19,24.10.2017,26.10.2021,Traunstein,BY,,Direktwahl
5499,11001772,Ramsauer,Peter,,Dr.,10.02.1954,München,,männlich,katholisch,"Dipl.-Kaufmann, Müllermeister",CSU,"Graduate Business Administrator, Master Miller",No,20,26.10.2021,,Traunstein,BY,,Direktwahl
5500,11001773,Ranker,Fred,,,08.04.1930,Neunkirchen / Saar,19.07.2009,männlich,katholisch,Selbständiger Kaufmann,SPD,Self-employed Merchant,No,10,11.04.1985,18.02.1987,,,SLD,Landesliste
5501,11001774,Rapp,Heinz,,,25.07.1924,Schramberg / Schwarzwald,07.03.2007,männlich,katholisch,Bundesbankdirektor a. D.,SPD,Former Federal Bank Director,No,7,13.12.1972,13.12.1976,,,BWG,Landesliste
5502,11001774,Rapp,Heinz,,,25.07.1924,Schramberg / Schwarzwald,07.03.2007,männlich,katholisch,Bundesbankdirektor a. D.,SPD,Former Federal Bank Director,No,8,14.12.1976,04.11.1980,,,BWG,Landesliste
5503,11001774,Rapp,Heinz,,,25.07.1924,Schramberg / Schwarzwald,07.03.2007,männlich,katholisch,Bundesbankdirektor a. D.,SPD,Former Federal Bank Director,No,9,04.11.1980,29.03.1983,,,BWG,Landesliste
5504,11001774,Rapp,Heinz,,,25.07.1924,Schramberg / Schwarzwald,07.03.2007,männlich,katholisch,Bundesbankdirektor a. D.,SPD,Former Federal Bank Director,No,10,29.03.1983,18.02.1987,,,BWG,Landesliste
5505,11001775,Rappe,Hermann,,,20.09.1929,Hannoversch Münden,30.01.2022,männlich,ohne Angaben,Gewerkschaftssekretär,SPD,Union Secretary,No,7,13.12.1972,13.12.1976,,NDS,,Direktwahl
5506,11001775,Rappe,Hermann,,,20.09.1929,Hannoversch Münden,30.01.2022,männlich,ohne Angaben,Gewerkschaftssekretär,SPD,Union Secretary,No,8,14.12.1976,04.11.1980,,NDS,,Direktwahl
5507,11001775,Rappe,Hermann,,,20.09.1929,Hannoversch Münden,30.01.2022,männlich,ohne Angaben,Gewerkschaftssekretär,SPD,Union Secretary,No,9,04.11.1980,29.03.1983,,NDS,,Direktwahl
5508,11001775,Rappe,Hermann,,,20.09.1929,Hannoversch Münden,30.01.2022,männlich,ohne Angaben,Gewerkschaftssekretär,SPD,Union Secretary,No,10,29.03.1983,18.02.1987,,NDS,,Direktwahl
5509,11001775,Rappe,Hermann,,,20.09.1929,Hannoversch Münden,30.01.2022,männlich,ohne Angaben,Gewerkschaftssekretär,SPD,Union Secretary,No,11,18.02.1987,20.12.1990,,NDS,,Direktwahl
5510,11001775,Rappe,Hermann,,,20.09.1929,Hannoversch Münden,30.01.2022,männlich,ohne Angaben,Gewerkschaftssekretär,SPD,Union Secretary,No,12,20.12.1990,10.11.1994,,NDS,,Direktwahl
5511,11001775,Rappe,Hermann,,,20.09.1929,Hannoversch Münden,30.01.2022,männlich,ohne Angaben,Gewerkschaftssekretär,SPD,Union Secretary,No,13,10.11.1994,26.10.1998,Hildesheim,NDS,NDS,Direktwahl
5512,11001776,Rasch,Hugo,,,24.02.1913,Bottrop,15.09.1960,männlich,evangelisch,Technischer Angestellter,SPD,Technical Employee,Yes,2,06.10.1953,06.10.1957,,,NRW,Landesliste
5513,11001776,Rasch,Hugo,,,24.02.1913,Bottrop,15.09.1960,männlich,evangelisch,Technischer Angestellter,SPD,Technical Employee,Yes,3,15.10.1957,15.09.1960,,,NRW,Landesliste
5514,11001777,Rasner,Will,,,14.06.1920,Spellen bei Wesel,15.10.1971,männlich,evangelisch,Redakteur,CDU,Editor,No,2,06.10.1953,06.10.1957,,SWH,,Direktwahl
5515,11001777,Rasner,Will,,,14.06.1920,Spellen bei Wesel,15.10.1971,männlich,evangelisch,Redakteur,CDU,Editor,No,3,15.10.1957,15.10.1961,,SWH,,Direktwahl
5516,11001777,Rasner,Will,,,14.06.1920,Spellen bei Wesel,15.10.1971,männlich,evangelisch,Redakteur,CDU,Editor,No,4,17.10.1961,17.10.1965,,SWH,,Direktwahl
5517,11001777,Rasner,Will,,,14.06.1920,Spellen bei Wesel,15.10.1971,männlich,evangelisch,Redakteur,CDU,Editor,No,5,19.10.1965,19.10.1969,,SWH,,Direktwahl
5518,11001777,Rasner,Will,,,14.06.1920,Spellen bei Wesel,15.10.1971,männlich,evangelisch,Redakteur,CDU,Editor,No,6,20.10.1969,15.10.1971,,,SWH,Landesliste
5519,11001778,Rath,Wilhelm,,,06.07.1892,Hochberg,31.05.1967,männlich,ohne Angaben,Landwirt,FDP,Farmer,No,1,07.09.1949,07.09.1953,,,WBB,Landesliste
5520,11001779,Ratzel,Ludwig,,Dr.,13.02.1915,Friedrichsfeld,06.02.1996,männlich,ohne Angaben,Physiker,SPD,Physicist,Yes,2,15.09.1955,06.10.1957,,,BWG,Landesliste
5521,11001779,Ratzel,Ludwig,,Dr.,13.02.1915,Friedrichsfeld,06.02.1996,männlich,ohne Angaben,Physiker,SPD,Physicist,Yes,3,15.10.1957,21.06.1960,,,BWG,Landesliste
5522,11001780,Rau,Friedrich,,Dr.,01.03.1916,Stuttgart,24.12.2001,männlich,ohne Angaben,Senatsdirektor a. D.,SPD,Former Senate Director,No,5,19.10.1965,19.10.1969,,,BWG,Landesliste
5523,11001781,Rau,Rolf,,,20.09.1944,Zweenfurth bei Leipzig,,männlich,evangelisch,"Oberingenieur, Hochbauingenieur",CDU,"Senior Engineer, Structural Engineer",Yes,11,03.10.1990,20.12.1990,,,***,Volkskammer
5524,11001781,Rau,Rolf,,,20.09.1944,Zweenfurth bei Leipzig,,männlich,evangelisch,"Oberingenieur, Hochbauingenieur",CDU,"Senior Engineer, Structural Engineer",Yes,12,20.12.1990,10.11.1994,,SAC,,Direktwahl
5525,11001781,Rau,Rolf,,,20.09.1944,Zweenfurth bei Leipzig,,männlich,evangelisch,"Oberingenieur, Hochbauingenieur",CDU,"Senior Engineer, Structural Engineer",Yes,13,10.11.1994,26.10.1998,Leipzig-Land - Borna - Geithain,SAC,SAC,Direktwahl
5526,11001782,Rauber,Klaus,,,13.07.1940,Magdeburg,31.03.2017,männlich,katholisch,"Fachschuldozent, Diplomingenieur",CDU,"Vocational School Lecturer, Graduate Engineer",Yes,11,03.10.1990,20.12.1990,,,***,Volkskammer
5527,11001783,Rauen,Peter,,,26.01.1945,Salmrohr / Krs. Bernkastel-Wittlich,,männlich,römisch-katholisch,Dipl.-Ingenieur (FH),CDU,Graduate Engineer (University of Applied Sciences),Yes,13,10.11.1994,26.10.1998,Bitburg,RPF,RPF,Direktwahl
5528,11001783,Rauen,Peter,,,26.01.1945,Salmrohr / Krs. Bernkastel-Wittlich,,männlich,römisch-katholisch,Dipl.-Ingenieur (FH),CDU,Graduate Engineer (University of Applied Sciences),Yes,14,26.10.1998,17.10.2002,Bitburg,RPF,,Direktwahl
5529,11001783,Rauen,Peter,,,26.01.1945,Salmrohr / Krs. Bernkastel-Wittlich,,männlich,römisch-katholisch,Dipl.-Ingenieur (FH),CDU,Graduate Engineer (University of Applied Sciences),Yes,15,17.10.2002,18.10.2005,Bitburg,RPF,,Direktwahl
5530,11001783,Rauen,Peter,,,26.01.1945,Salmrohr / Krs. Bernkastel-Wittlich,,männlich,römisch-katholisch,Dipl.-Ingenieur (FH),CDU,Graduate Engineer (University of Applied Sciences),Yes,16,18.10.2005,27.10.2009,Bitburg,RPF,,Direktwahl
5531,11001783,Rauen,Peter,,,26.01.1945,Salmrohr / Krs. Bernkastel-Wittlich,,männlich,römisch-katholisch,Dipl.-Ingenieur (FH),CDU,Graduate Engineer (University of Applied Sciences),Yes,11,18.02.1987,20.12.1990,,RPF,,Direktwahl
5532,11001783,Rauen,Peter,,,26.01.1945,Salmrohr / Krs. Bernkastel-Wittlich,,männlich,römisch-katholisch,Dipl.-Ingenieur (FH),CDU,Graduate Engineer (University of Applied Sciences),Yes,12,20.12.1990,10.11.1994,,RPF,,Direktwahl
5533,11001784,Rauhaus,Hans,,,08.02.1904,Wuppertal-Cronenberg,29.01.1998,männlich,evangelisch-reformiert,Betriebsingenieur,CDU,Industrial Engineer,Yes,4,17.10.1961,17.10.1965,,NRW,,Direktwahl
5534,11001785,Ravens,Karl,,,29.06.1927,Achim,08.09.2017,männlich,ohne Angaben,"Lehrlingsausbilder, Bundesminister a. D.",SPD,"Apprentice Trainer, Former Federal Minister",No,4,17.10.1961,17.10.1965,,NDS,,Direktwahl
5535,11001785,Ravens,Karl,,,29.06.1927,Achim,08.09.2017,männlich,ohne Angaben,"Lehrlingsausbilder, Bundesminister a. D.",SPD,"Apprentice Trainer, Former Federal Minister",No,5,19.10.1965,19.10.1969,,,NDS,Landesliste
5536,11001785,Ravens,Karl,,,29.06.1927,Achim,08.09.2017,männlich,ohne Angaben,"Lehrlingsausbilder, Bundesminister a. D.",SPD,"Apprentice Trainer, Former Federal Minister",No,6,20.10.1969,22.09.1972,,NDS,,Direktwahl
5537,11001785,Ravens,Karl,,,29.06.1927,Achim,08.09.2017,männlich,ohne Angaben,"Lehrlingsausbilder, Bundesminister a. D.",SPD,"Apprentice Trainer, Former Federal Minister",No,7,13.12.1972,13.12.1976,,NDS,,Direktwahl
5538,11001785,Ravens,Karl,,,29.06.1927,Achim,08.09.2017,männlich,ohne Angaben,"Lehrlingsausbilder, Bundesminister a. D.",SPD,"Apprentice Trainer, Former Federal Minister",No,8,14.12.1976,15.06.1978,,NDS,,Direktwahl
5539,11001786,Rawe,Wilhelm,,,07.02.1929,Havixbeck / Krs. Münster-Land,03.11.2017,männlich,katholisch,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",CDU,"Lawyer and Notary, Former Parliamentary State Secretary",No,5,19.10.1965,19.10.1969,,NRW,,Direktwahl
5540,11001786,Rawe,Wilhelm,,,07.02.1929,Havixbeck / Krs. Münster-Land,03.11.2017,männlich,katholisch,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",CDU,"Lawyer and Notary, Former Parliamentary State Secretary",No,6,20.10.1969,22.09.1972,,NRW,,Direktwahl
5541,11001786,Rawe,Wilhelm,,,07.02.1929,Havixbeck / Krs. Münster-Land,03.11.2017,männlich,katholisch,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",CDU,"Lawyer and Notary, Former Parliamentary State Secretary",No,7,13.12.1972,13.12.1976,,NRW,,Direktwahl
5542,11001786,Rawe,Wilhelm,,,07.02.1929,Havixbeck / Krs. Münster-Land,03.11.2017,männlich,katholisch,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",CDU,"Lawyer and Notary, Former Parliamentary State Secretary",No,8,14.12.1976,04.11.1980,,NRW,,Direktwahl
5543,11001786,Rawe,Wilhelm,,,07.02.1929,Havixbeck / Krs. Münster-Land,03.11.2017,männlich,katholisch,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",CDU,"Lawyer and Notary, Former Parliamentary State Secretary",No,9,04.11.1980,29.03.1983,,NRW,,Direktwahl
5544,11001786,Rawe,Wilhelm,,,07.02.1929,Havixbeck / Krs. Münster-Land,03.11.2017,männlich,katholisch,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",CDU,"Lawyer and Notary, Former Parliamentary State Secretary",No,10,29.03.1983,18.02.1987,,NRW,,Direktwahl
5545,11001786,Rawe,Wilhelm,,,07.02.1929,Havixbeck / Krs. Münster-Land,03.11.2017,männlich,katholisch,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",CDU,"Lawyer and Notary, Former Parliamentary State Secretary",No,11,18.02.1987,20.12.1990,,NRW,,Direktwahl
5546,11001786,Rawe,Wilhelm,,,07.02.1929,Havixbeck / Krs. Münster-Land,03.11.2017,männlich,katholisch,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",CDU,"Lawyer and Notary, Former Parliamentary State Secretary",No,12,20.12.1990,10.11.1994,,NRW,,Direktwahl
5547,11001787,Rayer,Wolfgang,,,12.05.1949,Gelsenkirchen,27.05.1996,männlich,ohne Angaben,Angestellter,SPD,Employee,No,9,04.11.1980,29.03.1983,,SWH,,Direktwahl
5548,11001788,Rechenberg,Hans Albrecht,Freiherr,Dr.,22.10.1892,Neurode / Schlesien,19.01.1953,männlich,ohne Angaben,Fabrikant,FDP,Manufacturer,Yes,1,07.09.1949,19.01.1953,,,NRW,Landesliste
5549,11001789,Recktenwald,Rudolf,,,23.08.1920,Urexweiler / Saarland,22.06.2010,männlich,ohne Angaben,Schmiedemeister,SPD,Master Blacksmith,No,3,11.08.1959,20.10.1959,,,SLD,Landesliste
5550,11001790,Reddemann,Gerhard,,Dr.,22.02.1932,Heiligenstadt,27.03.2008,männlich,katholisch,Journalist,CDU,Journalist,No,6,20.10.1969,22.09.1972,,,NRW,Landesliste
5551,11001790,Reddemann,Gerhard,,Dr.,22.02.1932,Heiligenstadt,27.03.2008,männlich,katholisch,Journalist,CDU,Journalist,No,7,13.12.1972,13.12.1976,,,NRW,Landesliste
5552,11001790,Reddemann,Gerhard,,Dr.,22.02.1932,Heiligenstadt,27.03.2008,männlich,katholisch,Journalist,CDU,Journalist,No,8,14.12.1976,04.11.1980,,,NRW,Landesliste
5553,11001790,Reddemann,Gerhard,,Dr.,22.02.1932,Heiligenstadt,27.03.2008,männlich,katholisch,Journalist,CDU,Journalist,No,9,04.11.1980,29.03.1983,,,NRW,Landesliste
5554,11001790,Reddemann,Gerhard,,Dr.,22.02.1932,Heiligenstadt,27.03.2008,männlich,katholisch,Journalist,CDU,Journalist,No,10,29.03.1983,18.02.1987,,,NRW,Landesliste
5555,11001790,Reddemann,Gerhard,,Dr.,22.02.1932,Heiligenstadt,27.03.2008,männlich,katholisch,Journalist,CDU,Journalist,No,11,18.02.1987,20.12.1990,,,NRW,Landesliste
5556,11001790,Reddemann,Gerhard,,Dr.,22.02.1932,Heiligenstadt,27.03.2008,männlich,katholisch,Journalist,CDU,Journalist,No,12,20.12.1990,10.11.1994,,THÜ,,Direktwahl
5557,11001791,Reents,Jürgen,,,05.08.1949,Bremerhaven,07.04.2022,männlich,ohne Angaben,Journalist,GRÜNE,Journalist,No,10,29.03.1983,19.03.1985,,,HBG,Landesliste
5558,11001792,Reetz,Christa,,,16.11.1922,Arnstadt / Thüringen,21.06.2009,weiblich,ohne Angaben,"Programmiererin, Rentnerin",GRÜNE,"Programmer, Retiree (female)",Yes,10,29.03.1983,16.04.1985,,,BWG,Landesliste
5559,11001793,Regenspurger,Otto,,,24.12.1939,Untersiemau / Landkrs. Coburg,11.06.2003,männlich,evangelisch,"Diplom-Verwaltungswirt, Postoberinspektor a. D.",CSU,"Graduate Administrative Economist, Former Senior Postal Inspector",No,8,14.12.1976,04.11.1980,,BAY,,Direktwahl
5560,11001793,Regenspurger,Otto,,,24.12.1939,Untersiemau / Landkrs. Coburg,11.06.2003,männlich,evangelisch,"Diplom-Verwaltungswirt, Postoberinspektor a. D.",CSU,"Graduate Administrative Economist, Former Senior Postal Inspector",No,9,04.11.1980,29.03.1983,,BAY,,Direktwahl
5561,11001793,Regenspurger,Otto,,,24.12.1939,Untersiemau / Landkrs. Coburg,11.06.2003,männlich,evangelisch,"Diplom-Verwaltungswirt, Postoberinspektor a. D.",CSU,"Graduate Administrative Economist, Former Senior Postal Inspector",No,10,29.03.1983,18.02.1987,,BAY,,Direktwahl
5562,11001793,Regenspurger,Otto,,,24.12.1939,Untersiemau / Landkrs. Coburg,11.06.2003,männlich,evangelisch,"Diplom-Verwaltungswirt, Postoberinspektor a. D.",CSU,"Graduate Administrative Economist, Former Senior Postal Inspector",No,11,18.02.1987,20.12.1990,,BAY,,Direktwahl
5563,11001793,Regenspurger,Otto,,,24.12.1939,Untersiemau / Landkrs. Coburg,11.06.2003,männlich,evangelisch,"Diplom-Verwaltungswirt, Postoberinspektor a. D.",CSU,"Graduate Administrative Economist, Former Senior Postal Inspector",No,12,20.12.1990,10.11.1994,,BAY,,Direktwahl
5564,11001793,Regenspurger,Otto,,,24.12.1939,Untersiemau / Landkrs. Coburg,11.06.2003,männlich,evangelisch,"Diplom-Verwaltungswirt, Postoberinspektor a. D.",CSU,"Graduate Administrative Economist, Former Senior Postal Inspector",No,13,10.11.1994,26.10.1998,Coburg,BAY,BAY,Direktwahl
5565,11001794,Regling,Karl,,,09.10.1907,Lübeck,25.03.2003,männlich,ohne Angaben,Tischlermeister,SPD,Master Carpenter,No,2,06.10.1953,06.10.1957,,,SWH,Landesliste
5566,11001794,Regling,Karl,,,09.10.1907,Lübeck,25.03.2003,männlich,ohne Angaben,Tischlermeister,SPD,Master Carpenter,No,3,15.10.1957,15.10.1961,,,SWH,Landesliste
5567,11001794,Regling,Karl,,,09.10.1907,Lübeck,25.03.2003,männlich,ohne Angaben,Tischlermeister,SPD,Master Carpenter,No,4,17.10.1961,17.10.1965,,,SWH,Landesliste
5568,11001794,Regling,Karl,,,09.10.1907,Lübeck,25.03.2003,männlich,ohne Angaben,Tischlermeister,SPD,Master Carpenter,No,5,19.10.1965,19.10.1969,,,SWH,Landesliste
5569,11001795,Rehlen,Wiltrud,,Dr.,06.07.1930,Hamburg,08.05.1984,weiblich,evangelisch,Dipl.-Volkswirtin,SPD,Graduate Economist (female),No,7,14.11.1974,13.12.1976,,,HBG,Landesliste
5570,11001796,Rehling,Luise,,Dr.,30.11.1896,Bochum-Harpen,29.05.1964,weiblich,evangelisch,Hausfrau,CDU,Housewife,No,1,07.09.1949,07.09.1953,,NRW,,Direktwahl
5571,11001796,Rehling,Luise,,Dr.,30.11.1896,Bochum-Harpen,29.05.1964,weiblich,evangelisch,Hausfrau,CDU,Housewife,No,2,06.10.1953,06.10.1957,,NRW,,Direktwahl
5572,11001796,Rehling,Luise,,Dr.,30.11.1896,Bochum-Harpen,29.05.1964,weiblich,evangelisch,Hausfrau,CDU,Housewife,No,3,15.10.1957,15.10.1961,,NRW,,Direktwahl
5573,11001796,Rehling,Luise,,Dr.,30.11.1896,Bochum-Harpen,29.05.1964,weiblich,evangelisch,Hausfrau,CDU,Housewife,No,4,17.10.1961,29.05.1964,,,NRW,Landesliste
5574,11001797,Rehm,Stefanie,,,12.06.1950,Zschorlau / Krs. Chemnitz,,weiblich,evangelisch-lutherisch,"Mitglied der Volkskammer, Diplomlehrerin",CDU,"Member of the People's Chamber, Graduate Teacher (female)",No,11,03.10.1990,20.12.1990,,,***,Volkskammer
5575,11001798,Rehs,Reinhold,,,12.10.1901,Klinthenen,04.12.1971,männlich,ohne Angaben,Rechtsanwalt,CDU,Lawyer,No,2,06.10.1953,06.10.1957,,,SWH,Landesliste
5576,11001798,Rehs,Reinhold,,,12.10.1901,Klinthenen,04.12.1971,männlich,ohne Angaben,Rechtsanwalt,CDU,Lawyer,No,3,15.10.1957,15.10.1961,,,SWH,Landesliste
5577,11001798,Rehs,Reinhold,,,12.10.1901,Klinthenen,04.12.1971,männlich,ohne Angaben,Rechtsanwalt,CDU,Lawyer,No,4,17.10.1961,17.10.1965,,,SWH,Landesliste
5578,11001798,Rehs,Reinhold,,,12.10.1901,Klinthenen,04.12.1971,männlich,ohne Angaben,Rechtsanwalt,CDU,Lawyer,No,5,19.10.1965,19.10.1969,,,SWH,Landesliste
5579,11001799,Reichenbach,Klaus,,,22.09.1945,Altenburg,,männlich,evangelisch-lutherisch,Rechtsanwalt,CDU,Lawyer,No,11,03.10.1990,20.12.1990,,,***,Volkskammer
5580,11001799,Reichenbach,Klaus,,,22.09.1945,Altenburg,,männlich,evangelisch-lutherisch,Rechtsanwalt,CDU,Lawyer,No,12,20.12.1990,10.11.1994,,SAC,,Direktwahl
5581,11001800,Reichhardt,Gerhard,,,27.12.1925,Gotha,18.04.1969,männlich,ohne Angaben,Geschäftsführer,SPD,Managing Director,No,4,05.10.1964,17.10.1965,,,NDS,Landesliste
